time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,wind_speed_10m_max,wind_direction_10m_dominant
2022-01-01,34.5,21.1,0.0,0.0,5.94,126
2022-01-02,36.2,21.5,1.4,1.4,6.82,135
2022-01-03,33.9,24.3,1.0,1.0,4.76,94
2022-01-04,32.1,25.2,2.3,2.3,5.71,16
2022-01-05,26.3,21.4,25.6,25.6,9.93,180
2022-01-06,25.4,20.7,0.3,0.3,7.29,136
2022-01-07,26.0,18.8,0.2,0.2,7.13,107
2022-01-08,28.0,19.5,0.0,0.0,8.08,97
2022-01-09,28.8,19.6,0.0,0.0,8.05,91
2022-01-10,29.7,19.3,0.0,0.0,6.88,114
2022-01-11,32.9,18.9,0.0,0.0,6.49,140
2022-01-12,32.8,19.7,0.0,0.0,6.16,132
2022-01-13,33.7,19.7,0.0,0.0,5.95,125
2022-01-14,36.9,21.2,0.6,0.6,4.61,6
2022-01-15,36.4,25.5,1.5,1.5,6.04,326
2022-01-16,37.1,25.9,10.9,10.9,6.16,340
2022-01-17,35.8,24.8,9.4,9.4,5.63,342
2022-01-18,30.9,24.6,1.0,1.0,4.1,127
2022-01-19,36.9,23.8,0.0,0.0,4.9,98
2022-01-20,36.7,25.1,0.1,0.1,6.07,126
2022-01-21,35.7,24.8,0.0,0.0,5.4,105
2022-01-22,39.2,25.5,0.0,0.0,4.75,12
2022-01-23,37.2,27.3,2.1,2.1,5.6,283
2022-01-24,35.6,26.2,2.8,2.8,4.83,172
2022-01-25,35.1,26.0,0.2,0.2,5.69,150
2022-01-26,36.6,24.7,10.1,10.1,7.39,310
2022-01-27,25.2,21.9,22.2,22.2,9.16,156
2022-01-28,25.5,20.4,0.1,0.1,6.98,114
2022-01-29,26.8,18.4,0.0,0.0,6.72,109
2022-01-30,28.9,19.2,0.7,0.7,6.43,88
2022-01-31,32.8,21.1,0.5,0.5,6.25,151
2022-02-01,27.6,21.3,0.1,0.1,5.66,143
2022-02-02,32.6,19.4,0.0,0.0,6.94,106
2022-02-03,36.1,22.1,0.0,0.0,6.94,48
2022-02-04,31.9,24.1,33.2,33.2,5.0,343
2022-02-05,29.8,22.1,8.1,8.1,8.14,298
2022-02-06,27.0,20.7,0.0,0.0,7.22,275
2022-02-07,25.5,15.8,0.0,0.0,6.14,269
2022-02-08,27.5,16.8,0.0,0.0,7.15,186
2022-02-09,25.6,18.4,1.1,1.1,6.3,127
2022-02-10,30.6,19.6,0.0,0.0,6.24,101
2022-02-11,32.0,20.9,0.3,0.3,4.81,95
2022-02-12,32.6,21.0,0.0,0.0,5.74,108
2022-02-13,25.5,20.4,20.1,20.1,3.7,204
2022-02-14,27.9,14.6,0.2,0.2,4.75,273
2022-02-15,29.3,17.1,0.0,0.0,5.24,147
2022-02-16,30.8,18.0,0.0,0.0,5.99,116
2022-02-17,30.2,18.6,0.0,0.0,5.29,136
2022-02-18,28.2,20.3,1.2,1.2,6.25,110
2022-02-19,29.8,18.4,0.0,0.0,5.38,115
2022-02-20,32.7,19.6,0.8,0.8,4.62,357
2022-02-21,30.8,21.9,20.1,20.1,6.11,337
2022-02-22,30.0,22.5,0.6,0.6,5.59,157
2022-02-23,29.8,19.8,0.0,0.0,6.38,149
2022-02-24,32.9,20.7,0.0,0.0,6.04,105
2022-02-25,33.5,22.6,6.8,6.8,3.71,360
2022-02-26,33.4,23.5,0.0,0.0,6.04,141
2022-02-27,36.6,23.4,0.2,0.2,6.1,14
2022-02-28,30.2,22.5,25.8,25.8,4.69,256
2022-03-01,26.6,22.0,4.0,4.0,5.77,155
2022-03-02,29.4,22.1,0.1,0.1,3.98,107
2022-03-03,29.9,21.4,0.0,0.0,5.41,116
2022-03-04,31.2,20.4,0.0,0.0,4.52,107
2022-03-05,33.9,22.4,1.8,1.8,5.28,17
2022-03-06,32.8,23.2,7.9,7.9,6.54,315
2022-03-07,34.3,22.9,3.1,3.1,8.93,322
2022-03-08,27.0,21.3,0.0,0.0,5.45,143
2022-03-09,29.8,22.6,0.4,0.4,6.13,99
2022-03-10,29.0,22.7,16.2,16.2,6.46,303
2022-03-11,22.4,20.2,14.9,14.9,6.4,184
2022-03-12,23.9,16.6,0.3,0.3,5.73,158
2022-03-13,22.3,20.2,4.8,4.8,5.63,130
2022-03-14,24.2,20.0,4.4,4.4,5.16,146
2022-03-15,25.1,20.3,1.4,1.4,5.74,148
2022-03-16,26.4,20.8,0.1,0.1,4.8,91
2022-03-17,28.6,16.6,0.0,0.0,3.41,91
2022-03-18,32.5,20.3,0.0,0.0,4.92,306
2022-03-19,23.8,17.4,11.5,11.5,6.45,197
2022-03-20,21.9,16.6,2.0,2.0,8.15,163
2022-03-21,24.4,17.7,0.0,0.0,8.01,94
2022-03-22,28.5,17.8,0.0,0.0,5.33,86
2022-03-23,24.3,20.7,34.2,34.2,3.9,31
2022-03-24,25.7,20.8,20.2,20.2,7.47,321
2022-03-25,23.5,18.1,0.4,0.4,7.05,287
2022-03-26,23.0,16.4,0.0,0.0,7.84,296
2022-03-27,25.7,15.9,0.0,0.0,4.59,292
2022-03-28,26.8,16.2,0.0,0.0,4.72,108
2022-03-29,30.7,16.4,0.0,0.0,5.0,49
2022-03-30,23.7,15.3,39.0,39.0,8.08,268
2022-03-31,19.3,10.5,0.0,0.0,3.67,224
2022-04-01,19.5,11.7,0.5,0.5,4.58,163
2022-04-02,24.0,14.0,0.3,0.3,6.35,106
2022-04-03,20.6,17.7,30.2,30.2,4.22,84
2022-04-04,21.7,18.9,19.8,19.8,3.81,160
2022-04-05,22.7,17.6,0.0,0.0,4.66,154
2022-04-06,24.2,16.4,0.0,0.0,6.14,134
2022-04-07,23.2,16.6,0.0,0.0,2.7,140
2022-04-08,25.7,18.2,0.1,0.1,4.75,132
2022-04-09,24.1,19.0,1.5,1.5,4.0,115
2022-04-10,27.1,18.1,0.0,0.0,6.0,99
2022-04-11,23.0,19.6,8.0,8.0,4.09,63
2022-04-12,25.0,18.9,2.1,2.1,4.0,170
2022-04-13,23.0,18.4,0.6,0.6,5.98,166
2022-04-14,20.9,14.2,0.4,0.4,5.16,201
2022-04-15,19.7,11.4,1.0,1.0,5.0,204
2022-04-16,21.3,12.3,0.0,0.0,3.49,169
2022-04-17,22.3,13.2,1.1,1.1,4.4,128
2022-04-18,24.1,14.8,0.0,0.0,4.62,100
2022-04-19,24.3,14.2,0.0,0.0,3.31,66
2022-04-20,24.6,14.7,0.0,0.0,3.61,120
2022-04-21,26.0,15.3,0.0,0.0,2.76,311
2022-04-22,26.0,15.2,0.3,0.3,6.04,318
2022-04-23,20.3,13.0,0.4,0.4,7.15,282
2022-04-24,24.3,11.1,0.0,0.0,3.18,67
2022-04-25,29.1,15.8,8.2,8.2,5.84,67
2022-04-26,27.7,18.9,8.4,8.4,4.51,68
2022-04-27,32.6,20.4,8.3,8.3,7.42,6
2022-04-28,22.0,15.2,13.8,13.8,9.52,174
2022-04-29,18.8,12.7,0.0,0.0,4.74,177
2022-04-30,20.7,11.3,6.6,6.6,4.47,137
2022-05-01,20.8,16.3,5.0,5.0,4.04,161
2022-05-02,17.2,15.4,24.3,24.3,5.33,129
2022-05-03,19.4,15.0,12.2,12.2,6.1,122
2022-05-04,20.0,17.6,5.0,5.0,7.74,142
2022-05-05,20.8,15.3,0.0,0.0,4.34,168
2022-05-06,20.1,12.5,0.0,0.0,2.86,138
2022-05-07,20.9,11.7,0.0,0.0,3.91,133
2022-05-08,21.6,11.2,0.0,0.0,3.5,98
2022-05-09,22.7,11.7,0.0,0.0,2.94,81
2022-05-10,20.3,12.9,17.2,17.2,2.92,320
2022-05-11,20.5,14.1,1.3,1.3,3.76,258
2022-05-12,19.0,12.6,0.1,0.1,2.42,227
2022-05-13,19.9,11.3,0.0,0.0,3.82,125
2022-05-14,20.2,11.5,3.8,3.8,3.27,85
2022-05-15,18.8,13.6,26.0,26.0,5.41,220
2022-05-16,14.5,8.2,0.0,0.0,9.69,283
2022-05-17,12.9,9.7,7.6,7.6,13.28,290
2022-05-18,17.4,12.0,13.9,13.9,9.62,240
2022-05-19,17.3,9.8,1.4,1.4,4.92,260
2022-05-20,16.2,8.2,0.0,0.0,4.46,285
2022-05-21,18.8,6.0,0.0,0.0,2.83,299
2022-05-22,19.0,9.0,0.2,0.2,2.42,65
2022-05-23,20.9,9.0,0.0,0.0,3.0,84
2022-05-24,23.8,10.8,0.0,0.0,3.2,22
2022-05-25,26.6,12.9,0.0,0.0,6.64,351
2022-05-26,21.2,15.1,7.1,7.1,4.2,156
2022-05-27,19.3,14.2,4.9,4.9,4.97,335
2022-05-28,19.3,13.7,11.9,11.9,3.18,147
2022-05-29,18.5,14.3,31.8,31.8,5.83,192
2022-05-30,16.0,7.4,0.0,0.0,5.43,224
2022-05-31,12.5,3.6,0.0,0.0,3.18,228
2022-06-01,12.2,4.6,0.2,0.2,4.57,171
2022-06-02,13.5,8.7,0.1,0.1,4.85,181
2022-06-03,14.4,6.9,0.0,0.0,3.98,167
2022-06-04,18.8,8.4,0.0,0.0,4.04,88
2022-06-05,20.4,14.3,3.6,3.6,2.55,38
2022-06-06,19.1,15.1,18.4,18.4,4.71,212
2022-06-07,18.0,14.0,0.2,0.2,4.5,152
2022-06-08,19.2,11.6,0.0,0.0,2.61,144
2022-06-09,18.9,12.3,0.0,0.0,2.56,160
2022-06-10,16.6,7.8,1.2,1.2,5.94,252
2022-06-11,11.3,4.6,0.0,0.0,7.21,284
2022-06-12,13.7,5.4,0.0,0.0,6.37,289
2022-06-13,15.3,7.4,0.0,0.0,3.14,293
2022-06-14,18.3,9.4,0.0,0.0,2.42,116
2022-06-15,19.4,7.0,0.0,0.0,3.26,16
2022-06-16,21.1,7.9,0.0,0.0,2.73,75
2022-06-17,18.5,12.0,47.0,47.0,5.76,278
2022-06-18,12.3,4.3,0.0,0.0,5.88,281
2022-06-19,15.6,2.5,0.0,0.0,2.85,248
2022-06-20,17.7,6.2,0.0,0.0,3.58,134
2022-06-21,16.7,9.4,13.6,13.6,5.12,352
2022-06-22,15.4,13.1,25.5,25.5,4.58,150
2022-06-23,16.3,12.8,0.5,0.5,4.81,187
2022-06-24,16.3,13.8,8.2,8.2,6.9,166
2022-06-25,14.3,9.8,1.0,1.0,7.32,176
2022-06-26,14.3,7.5,0.0,0.0,4.4,156
2022-06-27,17.5,9.0,0.0,0.0,2.56,105
2022-06-28,22.0,11.7,15.9,15.9,5.22,280
2022-06-29,14.0,8.8,0.8,0.8,7.83,278
2022-06-30,16.9,5.6,0.0,0.0,4.15,291
2022-07-01,18.8,6.8,0.0,0.0,3.61,96
2022-07-02,25.0,13.3,0.1,0.1,6.31,208
2022-07-03,15.8,12.6,22.2,22.2,5.14,145
2022-07-04,22.7,14.5,15.6,15.6,3.4,112
2022-07-05,21.7,14.3,3.2,3.2,6.44,170
2022-07-06,23.2,14.1,0.0,0.0,4.43,119
2022-07-07,23.7,13.8,2.0,2.0,5.55,272
2022-07-08,15.7,12.9,1.4,1.4,5.38,132
2022-07-09,23.7,12.5,0.0,0.0,3.18,110
2022-07-10,26.4,14.0,0.0,0.0,4.6,14
2022-07-11,27.4,15.2,8.0,8.0,7.34,354
2022-07-12,14.0,8.3,12.6,12.6,5.82,265
2022-07-13,15.7,6.7,0.0,0.0,4.96,103
2022-07-14,16.9,11.0,52.4,52.4,5.13,88
2022-07-15,20.8,14.7,16.3,16.3,5.19,69
2022-07-16,23.3,15.2,12.2,12.2,10.06,327
2022-07-17,14.4,7.1,0.1,0.1,9.63,280
2022-07-18,16.3,6.2,0.0,0.0,3.64,144
2022-07-19,15.6,8.9,0.0,0.0,4.21,161
2022-07-20,21.3,9.9,0.0,0.0,2.85,109
2022-07-21,25.8,13.5,0.0,0.0,5.91,318
2022-07-22,25.6,15.1,0.0,0.0,3.2,213
2022-07-23,23.5,16.5,2.8,2.8,4.0,135
2022-07-24,26.1,15.7,0.0,0.0,2.93,127
2022-07-25,24.9,15.1,0.0,0.0,6.26,151
2022-07-26,22.6,15.2,0.0,0.0,3.97,132
2022-07-27,23.7,14.7,0.0,0.0,2.51,26
2022-07-28,24.8,15.5,20.8,20.8,6.89,282
2022-07-29,15.9,9.5,0.1,0.1,8.4,275
2022-07-30,16.2,7.4,0.0,0.0,2.88,289
2022-07-31,18.6,8.2,0.0,0.0,3.0,120
2022-08-01,17.3,10.5,0.0,0.0,3.22,155
2022-08-02,17.4,11.7,4.1,4.1,4.59,132
2022-08-03,22.8,12.9,0.0,0.0,6.33,133
2022-08-04,23.8,15.0,10.3,10.3,7.47,255
2022-08-05,16.6,10.1,1.4,1.4,5.83,257
2022-08-06,14.5,7.2,0.6,0.6,5.9,128
2022-08-07,17.6,12.3,0.5,0.5,6.52,134
2022-08-08,15.9,13.8,6.1,6.1,6.37,138
2022-08-09,14.8,12.3,24.8,24.8,7.43,135
2022-08-10,17.2,10.9,5.8,5.8,7.23,168
2022-08-11,18.1,9.3,0.1,0.1,3.7,137
2022-08-12,20.6,8.5,0.0,0.0,3.34,72
2022-08-13,21.1,10.6,0.0,0.0,2.88,35
2022-08-14,23.9,12.1,4.6,4.6,2.91,80
2022-08-15,24.3,16.0,9.0,9.0,6.13,345
2022-08-16,17.5,13.2,1.6,1.6,7.05,153
2022-08-17,22.1,11.4,0.2,0.2,2.84,115
2022-08-18,16.7,7.8,16.1,16.1,9.0,221
2022-08-19,13.9,4.6,0.0,0.0,3.8,279
2022-08-20,15.7,3.7,0.0,0.0,4.0,102
2022-08-21,18.3,5.6,0.0,0.0,3.45,157
2022-08-22,16.8,8.6,0.1,0.1,4.22,158
2022-08-23,20.7,9.7,0.0,0.0,2.72,113
2022-08-24,23.8,11.5,0.0,0.0,3.14,34
2022-08-25,27.2,12.8,0.0,0.0,2.91,32
2022-08-26,25.0,14.3,0.0,0.0,3.03,353
2022-08-27,29.8,14.1,0.5,0.5,8.91,327
2022-08-28,17.3,7.7,13.3,13.3,9.51,182
2022-08-29,12.2,5.9,0.1,0.1,4.66,186
2022-08-30,18.8,6.2,0.0,0.0,5.32,90
2022-08-31,20.5,9.5,0.0,0.0,2.82,69
2022-09-01,25.1,9.8,0.0,0.0,3.79,72
2022-09-02,21.1,13.2,16.7,16.7,6.55,225
2022-09-03,15.9,8.2,0.0,0.0,4.43,191
2022-09-04,16.8,5.4,0.0,0.0,5.1,159
2022-09-05,20.3,8.6,0.0,0.0,5.16,122
2022-09-06,21.1,13.1,0.0,0.0,3.4,89
2022-09-07,24.3,15.3,1.0,1.0,4.39,353
2022-09-08,26.3,13.9,0.0,0.0,4.0,59
2022-09-09,29.4,12.9,12.8,12.8,9.14,253
2022-09-10,16.1,8.9,0.5,0.5,5.73,257
2022-09-11,16.0,7.9,0.0,0.0,6.39,144
2022-09-12,20.8,10.5,0.0,0.0,4.61,150
2022-09-13,21.4,12.7,0.0,0.0,5.36,215
2022-09-14,19.3,13.0,0.8,0.8,6.45,176
2022-09-15,19.1,14.4,1.5,1.5,4.96,142
2022-09-16,21.2,13.8,0.2,0.2,7.24,100
2022-09-17,21.5,12.8,0.0,0.0,8.41,89
2022-09-18,22.5,11.1,0.0,0.0,6.62,84
2022-09-19,18.3,14.7,21.3,21.3,4.6,344
2022-09-20,21.0,14.1,7.8,7.8,5.92,170
2022-09-21,18.5,14.3,7.6,7.6,7.7,136
2022-09-22,17.7,11.2,8.4,8.4,10.89,264
2022-09-23,19.1,7.7,0.0,0.0,6.28,257
2022-09-24,18.4,6.4,0.0,0.0,5.19,153
2022-09-25,21.5,11.9,1.0,1.0,4.44,103
2022-09-26,24.3,13.3,0.0,0.0,4.33,313
2022-09-27,24.9,12.7,0.0,0.0,6.79,168
2022-09-28,19.2,13.6,0.1,0.1,7.88,143
2022-09-29,19.7,13.6,0.4,0.4,6.94,116
2022-09-30,22.8,13.5,6.1,6.1,4.63,96
2022-10-01,20.9,13.5,2.1,2.1,4.9,177
2022-10-02,20.0,12.1,0.2,0.2,3.45,183
2022-10-03,19.4,12.5,0.4,0.4,6.42,162
2022-10-04,18.9,10.0,0.1,0.1,5.36,146
2022-10-05,23.5,12.0,0.0,0.0,6.91,108
2022-10-06,21.6,16.2,22.7,22.7,3.9,85
2022-10-07,23.2,14.6,20.8,20.8,7.85,276
2022-10-08,25.4,11.7,0.0,0.0,6.3,316
2022-10-09,17.0,10.9,1.0,1.0,6.4,204
2022-10-10,18.3,10.3,6.0,6.0,6.82,106
2022-10-11,21.2,13.6,11.2,11.2,4.22,84
2022-10-12,22.2,15.5,1.4,1.4,4.73,281
2022-10-13,25.3,13.1,0.0,0.0,9.06,169
2022-10-14,18.0,14.9,0.0,0.0,9.26,139
2022-10-15,20.9,15.2,1.5,1.5,8.44,98
2022-10-16,24.2,15.8,25.8,25.8,4.6,115
2022-10-17,22.9,14.0,0.3,0.3,6.91,153
2022-10-18,21.7,17.5,1.0,1.0,7.92,107
2022-10-19,23.2,17.7,0.8,0.8,6.0,128
2022-10-20,23.0,17.4,1.6,1.6,6.38,138
2022-10-21,24.8,17.5,11.9,11.9,6.33,230
2022-10-22,22.2,16.4,0.0,0.0,3.81,150
2022-10-23,24.1,13.7,0.2,0.2,5.4,234
2022-10-24,22.1,11.5,0.2,0.2,5.19,138
2022-10-25,25.2,14.9,0.0,0.0,6.04,104
2022-10-26,32.8,14.8,2.5,2.5,5.91,33
2022-10-27,27.2,17.4,2.1,2.1,7.05,283
2022-10-28,27.6,14.2,0.0,0.0,4.52,32
2022-10-29,30.8,16.4,0.5,0.5,6.98,327
2022-10-30,33.0,19.6,8.8,8.8,6.96,303
2022-10-31,18.9,11.8,19.4,19.4,9.95,187
2022-11-01,17.5,9.2,0.5,0.5,5.64,198
2022-11-02,19.4,9.9,0.0,0.0,3.55,169
2022-11-03,22.0,8.7,0.0,0.0,5.52,149
2022-11-04,20.8,12.2,0.0,0.0,6.19,145
2022-11-05,22.1,12.8,0.9,0.9,7.12,107
2022-11-06,22.0,14.5,1.4,1.4,7.53,115
2022-11-07,20.8,14.5,4.1,4.1,6.53,121
2022-11-08,20.5,14.5,2.9,2.9,6.36,123
2022-11-09,22.3,13.8,1.5,1.5,5.74,130
2022-11-10,24.6,13.9,0.0,0.0,6.48,123
2022-11-11,25.7,17.6,0.0,0.0,5.4,124
2022-11-12,29.0,16.8,0.0,0.0,4.4,95
2022-11-13,28.0,20.4,8.0,8.0,4.47,74
2022-11-14,28.9,19.1,1.1,1.1,8.94,298
2022-11-15,27.3,17.1,0.0,0.0,8.5,287
2022-11-16,28.6,16.2,0.0,0.0,3.35,126
2022-11-17,28.9,14.9,0.0,0.0,5.77,143
2022-11-18,30.6,15.8,0.0,0.0,6.66,117
2022-11-19,32.0,17.4,0.0,0.0,7.02,95
2022-11-20,32.5,18.5,0.0,0.0,6.92,87
2022-11-21,32.0,20.6,0.0,0.0,5.94,330
2022-11-22,25.7,19.5,28.5,28.5,4.75,287
2022-11-23,24.1,18.4,2.8,2.8,5.54,147
2022-11-24,25.6,16.3,0.0,0.0,5.69,135
2022-11-25,27.4,16.7,0.0,0.0,6.28,127
2022-11-26,28.5,18.7,1.0,1.0,8.06,111
2022-11-27,29.1,20.6,0.0,0.0,8.63,105
2022-11-28,27.1,19.6,3.0,3.0,8.57,103
2022-11-29,28.6,19.5,0.5,0.5,8.32,100
2022-11-30,30.0,20.4,0.0,0.0,8.4,98
2022-12-01,31.4,21.4,2.0,2.0,5.71,82
2022-12-02,34.2,21.5,0.4,0.4,7.42,158
2022-12-03,27.4,23.4,10.6,10.6,5.1,153
2022-12-04,28.3,21.9,11.7,11.7,5.39,149
2022-12-05,27.5,21.7,1.1,1.1,7.7,146
2022-12-06,28.0,21.4,0.2,0.2,6.8,126
2022-12-07,27.8,19.1,0.0,0.0,6.08,126
2022-12-08,32.7,17.5,0.0,0.0,4.43,119
2022-12-09,31.8,20.0,0.0,0.0,5.8,133
2022-12-10,32.1,20.5,0.0,0.0,6.07,147
2022-12-11,32.6,23.1,0.2,0.2,5.99,119
2022-12-12,36.0,19.6,19.0,19.0,7.65,214
2022-12-13,26.9,17.1,0.0,0.0,7.52,174
2022-12-14,27.9,16.6,0.0,0.0,5.99,99
2022-12-15,33.1,17.1,0.0,0.0,6.87,175
2022-12-16,25.2,19.6,1.5,1.5,8.26,174
2022-12-17,27.3,17.3,0.1,0.1,8.14,117
2022-12-18,25.2,20.1,0.1,0.1,8.67,93
2022-12-19,23.8,18.9,19.2,19.2,7.61,95
2022-12-20,26.6,19.7,2.7,2.7,7.42,106
2022-12-21,27.8,19.3,0.9,0.9,7.28,105
2022-12-22,30.1,18.6,0.0,0.0,7.49,97
2022-12-23,31.2,18.8,0.0,0.0,7.12,93
2022-12-24,33.8,18.9,0.0,0.0,6.26,64
2022-12-25,31.5,21.0,1.0,1.0,7.22,171
2022-12-26,25.4,20.8,0.2,0.2,6.58,158
2022-12-27,27.3,18.3,1.0,1.0,7.65,130
2022-12-28,26.9,18.6,34.3,34.3,6.04,184
2022-12-29,27.3,18.6,0.0,0.0,6.31,162
2022-12-30,30.1,16.3,0.0,0.0,5.04,70
2022-12-31,33.7,18.4,0.0,0.0,4.13,73
